OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,REPORT_AC,GIS_ACRES,OBJECTIVE,SHAPEAREA,SHAPELEN
21945,2007,CA,CCO,LAC,OCTOBER,00246393,2007/10/21 00:00:00+00,2007/10/23 00:00:00+00,,25.73671341,1,153290.074729065,2305.2584078846
21946,2007,CA,CCO,LAC,MAGIC,00233077,2007/10/22 00:00:00+00,2007/10/25 00:00:00+00,,2824.87719727,1,16834546.7684094,24761.5896440013
21947,2007,CA,USF,ANF,RANCH,00000166,2007/10/20 00:00:00+00,2007/11/15 00:00:00+00,54716,58410.3359375,1,348868467.174829,205467.427787056
21948,2007,CA,CCO,LAC,EMMA,00201384,2007/09/11 00:00:00+00,2007/09/11 00:00:00+00,,172.21495056,1,1028760.84878282,7431.46791380005
21949,2007,CA,CCO,LAC,CORRAL,00259483,2007/11/24 00:00:00+00,2007/11/27 00:00:00+00,,4707.99707031,1,27826958.3735735,27685.1718361689
21950,2007,CA,CCO,LAC,GORMAN,00109398,2007/05/19 00:00:00+00,2007/05/22 00:00:00+00,,2373.8449707,1,14266522.2780644,24006.6815147436
21951,2007,CA,CCO,LAC,WEST,00148311,2007/07/07 00:00:00+00,2007/07/08 00:00:00+00,,245.23396301,1,1474671.3984009,7170.58390706532
21952,2007,CA,CCO,LAC,PEARBLOSSOM,00177427,2007/08/13 00:00:00+00,2007/08/14 00:00:00+00,,81.03350067,1,484113.800950585,5011.16501911918
21953,2007,CA,CCO,LAC,SKYLINE,00183643,2007/08/21 00:00:00+00,2007/08/23 00:00:00+00,,95.41855621,1,563161.4241437,4332.95259917989
21954,2007,CA,CCO,LAC,SESNON,00231876,2007/10/21 00:00:00+00,2007/10/21 00:00:00+00,,30.3014183,1,180152.7346346,2032.10677888377
21955,2007,CA,CCO,LAC,SOLEDAD,00233414,2007/10/22 00:00:00+00,2007/10/23 00:00:00+00,,44.16777039,1,263363.345099275,2494.111800022
21956,2007,CA,CCO,LAC,Y,00233912,2007/10/23 00:00:00+00,,,22.49172974,1,134216.59435523,2016.15607242089
21957,2007,CA,CDF,MVU,ANGEL 3,00009233,2007/09/15 00:00:00+00,2007/09/25 00:00:00+00,837,832.12652588,1,4810452.81118064,21415.5212885445
21958,2007,CA,CDF,MVU,BANNER,00006310,2007/07/01 00:00:00+00,2007/07/03 00:00:00+00,,95.15126038,1,549988.74667496,4168.64423770959
21959,2007,CA,CDF,HUU,CHAMBERS,00003235,2007/07/27 00:00:00+00,2007/07/29 00:00:00+00,55,54.69635773,1,381184.896298105,3979.70585917291
21960,2007,CA,CDF,HUU,BROWN,00002877,2007/07/08 00:00:00+00,2007/07/08 00:00:00+00,20,18.73177338,1,130405.313152265,1928.59436469555
21961,2007,CA,CDF,HUU,DRIFTWOOD,00004908,2007/10/25 00:00:00+00,2007/11/05 00:00:00+00,70,52.9729538,1,367702.325183275,5700.44568842905
21962,2007,CA,CDF,HUU,CAPPEL,00004049,2007/09/05 00:00:00+00,2007/09/11 00:00:00+00,20,12.89414597,1,92464.01302323,2137.55386193382
21963,2007,CA,CCO,KRN,MOUNTAIN,00717959,2007/07/19 00:00:00+00,2007/07/19 00:00:00+00,840.56,840.55828857,1,5111543.72059511,12536.527666162
21964,2007,CA,CCO,KRN,WHITE,00018055,2007/06/24 00:00:00+00,2007/06/29 00:00:00+00,12432.15,12432.16015625,1,75126103.1721558,51597.6933116908
21965,2007,CA,USF,KRN,WOFFORD,00000000,2007/05/09 00:00:00+00,2007/05/13 00:00:00+00,567,567.456604,1,3492952.34254478,8824.77670904753
21966,2007,CA,CCO,LAC,PEARBLOSSOM,00080271,2007/04/12 00:00:00+00,2007/04/13 00:00:00+00,77,77.80277252,1,464902.29866675,6286.10996820674
21967,2007,CA,CCO,LAC,ISLAND,00102481,2007/05/10 00:00:00+00,2007/05/17 00:00:00+00,4750,4722.96582031,1,27470950.2427913,36823.8808184182
21968,2007,CA,CCO,LAC,CANYON,00148415,2007/07/07 00:00:00+00,,743,743.47991943,1,4437599.60623251,14944.9189727048
21969,2007,CA,CCO,LAC,FAIRMONT,00193853,2007/09/01 00:00:00+00,2007/09/08 00:00:00+00,211,211.62194824,1,1269857.5464681,5769.2130474797
21970,2007,CA,CDF,FKU,AUBERRY,00009400,2007/08/28 00:00:00+00,2007/09/03 00:00:00+00,150,150.93606567,1,961143.993137705,4142.71973920996
21971,2007,CA,CDF,FKU,GATOS,00009688,2007/09/02 00:00:00+00,2007/09/05 00:00:00+00,100,83.05220032,1,517725.616689385,2853.62191713512
21972,2007,CA,LRA,MVU,CORONADO HILLS,00010492,2007/10/22 00:00:00+00,,,58.7947464,1,340145.01262713,2153.98630662811
21973,2007,CA,CCO,LAC,MEADOW RIDGE,00233523,2007/10/23 00:00:00+00,2007/10/25 00:00:00+00,,39.1084671,1,232823.720245945,4091.65286380057
21974,2007,CA,CDF,MMU,HIGHWAY 41/ RD 209 3,00005998,2007/05/20 00:00:00+00,,,329.08093262,1,2093897.36531803,6734.22729165169
21975,2007,CA,BLM,MVU,BORDER #34,00009128,2007/09/12 00:00:00+00,2007/09/16 00:00:00+00,,109.22460938,1,624465.60921212,3614.80464539436
21976,2007,CA,LRA,MVU,78 #4,00006655,2007/07/09 00:00:00+00,2007/07/10 00:00:00+00,70,99.97422028,1,577869.0675534,4209.90128200571
21977,2007,CA,CDF,MVU,BORDER #25,00006524,2007/07/06 00:00:00+00,2007/07/07 00:00:00+00,50,136.20993042,1,779717.48878852,4353.41720654872
21978,2007,CA,CDF,MVU,VUELTA,00005764,2007/06/16 00:00:00+00,2007/06/18 00:00:00+00,120,214.81335449,1,1247983.09565353,7446.89090358639
21979,2007,CA,CDF,LMU,WILLOW,00003020,2007/07/06 00:00:00+00,2007/07/17 00:00:00+00,75,73.36000824,2,522675.28105129,4141.9411218911
21980,2007,CA,CDF,LMU,LOOKOUT,00004945,2007/10/02 00:00:00+00,2007/10/03 00:00:00+00,64,64.5118103,1,462688.12673616,4456.58392796547
21981,2007,CA,CDF,LMU,PINE,00002692,2007/06/23 00:00:00+00,2007/07/29 00:00:00+00,314,481.7800293,1,3362512.7572675,7720.93470563198
21982,2007,CA,CDF,LMU,ISLAND,00002269,2007/06/01 00:00:00+00,2007/06/04 00:00:00+00,518,517.56292725,1,3592835.23551191,10441.9413875493
21983,2007,CA,CDF,LNU,HWY 128,00005933,2007/08/14 00:00:00+00,2007/08/15 00:00:00+00,368,508.35110474,1,3364521.11674818,7855.39100601844
21984,2007,CA,CDF,LNU,PEAK,00004843,2007/07/11 00:00:00+00,2007/07/11 00:00:00+00,60,46.32199097,1,305474.591213325,3433.48877698212
21985,2007,CA,CDF,LNU,MOUNTAIN,00004247,2007/06/24 00:00:00+00,2007/06/27 00:00:00+00,45,49.27823639,1,326772.23655913,2323.62117327368
21986,2007,CA,CDF,LNU,SPRUCE,00004982,2007/07/15 00:00:00+00,2007/07/15 00:00:00+00,,129.01109314,1,861916.53243728,5194.01436560836
21987,2007,CA,CDF,LNU,BRAYE,00003042,2007/05/18 00:00:00+00,2007/05/22 00:00:00+00,450,636.5302124,1,4214930.38946362,9024.58797635161
21988,2007,CA,CDF,LNU,ROBINSON,00005400,2007/07/28 00:00:00+00,2007/07/30 00:00:00+00,128,121.54821777,1,818807.23187013,5647.22667916994
21989,2007,CA,CDF,LNU,WEST,00005195,2007/07/22 00:00:00+00,2007/07/22 00:00:00+00,40,36.99460983,1,247130.64318045,2734.77675291318
21990,2007,CA,LRA,LAC,GRIFFITH PARK,00000000,2007/05/08 00:00:00+00,,,747.89837646,1,4427910.24398191,15010.9203276013
21991,2007,CA,LRA,LAC,BARHAM,00000000,2007/03/30 00:00:00+00,2007/03/31 00:00:00+00,,224.32763672,1,1328555.59628855,6131.2393958422
21993,2007,CA,CCO,VNC,RABBIT HILL,00000000,2007/10/21 00:00:00+00,2007/10/21 00:00:00+00,,16.84096336,1,99854.82708048,1202.59608807524
21999,2007,CA,CCO,ORC,FREEMONT/IRVINE LAKE,00000000,2007/06/22 00:00:00+00,,,9.48876381,1,55752.10711546,1351.33282987462
22001,2007,CA,CCO,ORC,FREEWAY INCIDENT,00000000,2007/09/18 00:00:00+00,,,2.45462561,1,14373.4211111,917.11217626539
22002,2007,CA,CCO,ORC,CROWN VALLEY,00000000,2007/07/13 00:00:00+00,,,22.87266541,1,133680.42862635,2268.15087835612
22003,2007,CA,CCO,ORC,261 INCIDENT,00000000,2007/07/27 00:00:00+00,,,89.76793671,1,527068.652411465,3390.73719814939
22004,2007,CA,CDF,RRU,ROCA,00091948,2007/10/21 00:00:00+00,2007/10/21 00:00:00+00,256,270.02651978,1,1573709.86477602,6776.96551754571
22005,2007,CA,CCO,SBC,CEMETERY,00006785,2007/08/20 00:00:00+00,2007/08/23 00:00:00+00,490,501.57867432,1,3004428.02842281,9256.97796597109
22006,2007,CA,CCO,SBC,MARIPOSA,00007295,2007/09/03 00:00:00+00,2007/09/04 00:00:00+00,187,188.25462341,1,1123712.67766765,5558.08916697568
22007,2007,CA,CCO,SBC,SEDGWICK,00008758,2007/10/21 00:00:00+00,2007/10/23 00:00:00+00,710,808.82922363,1,4856254.46880593,9817.4112232786
22008,2007,CA,LRA,LAC,GRIFFITH PARK,00000000,2007/08/14 00:00:00+00,2007/08/14 00:00:00+00,,4.96196938,1,29371.53334947,607.790258730342
22012,2007,CA,CCO,LAC,AGOURA 2,00000677,2007/10/07 00:00:00+00,2007/10/07 00:00:00+00,2,2.01441216,1,11930.504558965,387.451963202569
22014,2007,CA,LRA,RRU,RIVER,00037425,2007/04/28 00:00:00+00,2007/04/28 00:00:00+00,488,158.04161072,1,932302.722828465,6903.69577003998
22015,2007,CA,CDF,RRU,ROSA,00092560,2007/10/22 00:00:00+00,2007/10/22 00:00:00+00,200,409.634552,1,2388962.96636764,10462.8876976258
22016,2007,CA,CCO,ORC,LAGUNA CANYON,00000000,2007/03/08 00:00:00+00,2007/03/08 00:00:00+00,,2.8425734,1,16631.061608115,705.230659170207
22017,2007,CA,CCO,ORC,241 INCIDENT,00000000,2007/03/11 00:00:00+00,2007/03/13 00:00:00+00,,1618.07922363,1,9513116.33066035,21286.3120068214
22018,2007,CA,CCO,ORC,,00000000,2007/01/07 00:00:00+00,2007/01/07 00:00:00+00,,14.80335808,1,86536.709090625,2006.33419582031
22019,2007,CA,CCO,ORC,ROSE,00000000,2007/04/12 00:00:00+00,2007/04/12 00:00:00+00,2.5,8.33595562,1,49107.670294115,1473.50056972666
22020,2007,CA,CDF,AEU,BAYNE,00011527,2007/07/01 00:00:00+00,2007/07/01 00:00:00+00,126,125.96057129,1,840596.809860205,4889.76419016059
22022,2007,CA,DOD,MCP,AMMO,00000000,2007/10/23 00:00:00+00,2007/11/01 00:00:00+00,21084,21493.90820313,1,124975228.757959,67026.0386903237
22023,2007,CA,CDF,BDU,RED STAR,00000287,2007/01/07 00:00:00+00,2007/01/07 00:00:00+00,209,208.71444702,1,1230094.67300525,9567.92985775568
22024,2007,CA,USF,KNF,BACK,00000034,2007/07/06 00:00:00+00,2007/07/14 00:00:00+00,28,28.20994186,1,204178.883547955,3371.36823458161
22025,2007,CA,USF,KNF,CHINA,00000043,2007/07/10 00:00:00+00,2007/08/18 00:00:00+00,2906,2939.36328125,1,21448332.8694427,26401.2012202071
22026,2007,CA,USF,KNF,SKY,00000033,2007/07/10 00:00:00+00,2007/07/15 00:00:00+00,22,21.53662109,1,155876.53119082,1561.30470975036
22027,2007,CA,USF,BDF,BUTLER,00000138,2007/09/01 00:00:00+00,2007/09/05 00:00:00+00,85,87.50257874,1,519598.72540577,2827.034328587
22028,2007,CA,USF,KNF,DOGWOOD,00000068,2007/08/29 00:00:00+00,2007/09/04 00:00:00+00,12,12.92591763,1,93498.9709792,1424.41649008868
22029,2007,CA,USF,BDF,ELLIOT,00000140,2007/09/01 00:00:00+00,2007/09/03 00:00:00+00,15,18.19048691,1,108188.65453154,1692.64248931717
22030,2007,CA,USF,BDF,DEVORE,00000095,2007/08/04 00:00:00+00,2007/08/04 00:00:00+00,10,14.00033855,1,83081.03545433,1168.84416468831
22031,2007,CA,USF,BDF,SAND,00000093,2007/08/02 00:00:00+00,2007/08/05 00:00:00+00,100,108.17876434,1,641008.13083945,3953.68674944703
22032,2007,CA,USF,BDF,BLUECUT,00000077,2007/07/13 00:00:00+00,2007/07/13 00:00:00+00,25,24.77841759,1,147098.75889927,1753.84229614276
22033,2007,CA,USF,MDF,ROCK BSFMU A6,00000022,2007/07/06 00:00:00+00,2007/07/25 00:00:00+00,268,267.275177,1,1957977.04829046,8436.31691322569
22034,2007,CA,USF,INF,SAGE,00000015,2007/07/06 00:00:00+00,2007/07/11 00:00:00+00,6460,6462.62011719,1,41246097.3667471,47728.5734124992
22035,2007,CA,CDF,ORC,SANTIAGO,00000085,2007/10/21 00:00:00+00,2007/11/08 00:00:00+00,28476,28429.98046875,1,166734464.894243,104267.081983061
22036,2007,CA,USF,INF,SENTINEL,00000025,2007/07/05 00:00:00+00,2007/07/14 00:00:00+00,13,12.16587067,1,78968.955302505,1651.8079009215
22037,2007,CA,USF,INF,SEVEN,00000023,2007/07/06 00:00:00+00,2007/07/13 00:00:00+00,1633,1643.76879883,1,10392641.1992042,14293.2209634105
22038,2007,CA,USF,BDF,SLIDE,00000167,2007/10/22 00:00:00+00,2007/11/14 00:00:00+00,12759,12769.24804688,1,75786569.8769909,89819.0424484963
22039,2007,CA,CDF,MVU,RICE,00010502,2007/10/07 00:00:00+00,2007/11/05 00:00:00+00,,9471.85351563,1,55121588.9386984,62057.8387206342
22040,2007,CA,BLM,BBD,LARSON,00000557,2007/06/01 00:00:00+00,2007/06/11 00:00:00+00,1080,1075.99938965,1,7130477.0892089,14955.5621927988
22041,2007,CA,BLM,NOD,PONDEROSA,00006532,2007/09/19 00:00:00+00,2007/09/12 00:00:00+00,15,14.6404047,1,102213.862960055,1755.10822009494
22042,2007,CA,BLM,NOD,TWIN,00004262,2007/08/31 00:00:00+00,2007/08/31 00:00:00+00,30.32,30.30834389,1,214095.69358612,2715.69171864269
22043,2007,CA,BLM,BBD,WALKER,00000622,,2007/04/06 00:00:00+00,793.3,794.12402344,1,4875786.18028915,13685.1281803036
22044,2007,CA,BLM,NOD,LAKE,00006277,2007/09/03 00:00:00+00,,,12.5574398,1,87661.64159478,1349.61185477816
22045,2007,CA,BLM,BBD,BROWN,00001504,2007/07/20 00:00:00+00,2007/06/23 00:00:00+00,84.7,1430.31726074,1,8779869.33795001,19800.4869979824
22046,2007,CA,BLM,BBD,BODFISH,00001379,2007/06/10 00:00:00+00,2007/06/11 00:00:00+00,213,213.11619568,1,1307239.51939425,5113.08950347893
22047,2007,CA,BLM,NOD,DANHAUSER,00004229,2007/08/30 00:00:00+00,2007/08/31 00:00:00+00,145,145.13973999,1,1045350.27194136,8188.40237382614
22048,2007,CA,BLM,BBD,SAN BENITO,00002767,2007/08/18 00:00:00+00,2007/08/19 00:00:00+00,15,16.03662682,1,100382.485150875,1904.18615826799
22049,2007,CA,BLM,NOD,SCHOTT,00000285,2007/01/24 00:00:00+00,2007/01/24 00:00:00+00,99,60.5663414,1,431841.03717298,3772.33957248621
22050,2007,CA,CDF,BTU,HONEY,00005890,2007/05/22 00:00:00+00,2007/05/28 00:00:00+00,726,726.40356445,1,4973058.90197582,15982.6304058171
22051,2007,CA,LRA,BTU,HWY 32,00009279,2007/08/03 00:00:00+00,2007/08/03 00:00:00+00,380,247.54698181,1,1697004.601796,5756.37804911739
22052,2007,CA,CDF,BTU,BANGOR,00009467,2007/08/07 00:00:00+00,2007/08/07 00:00:00+00,1057,1057.20214844,1,7164439.41117574,15809.0647779789
22053,2007,CA,CDF,FKU,PANOCHE,002844,2007/03/22 00:00:00+00,2007/03/23 00:00:00+00,300,73.78704834,1,463993.99884034,3237.12496263966
22054,2007,CA,CDF,FKU,TAR,00008730,2007/08/10 00:00:00+00,2007/08/19 00:00:00+00,5670,5671.02832031,1,35073841.4662206,30875.8497666484
22055,2007,CA,USF,STF,BOURLAND,,2007/10/30 00:00:00+00,,28,29.35806847,2,192090.18415668,2351.12061043782
22056,2007,CA,USF,SNF,MONO,00000004,2007/04/05 00:00:00+00,2007/05/25 00:00:00+00,98,98.08346558,1,629324.805098945,6504.39444195715
22057,2007,CA,USF,PNF,MOONLIGHT,00000098,2007/09/03 00:00:00+00,2007/09/25 00:00:00+00,64995,64959.95703125,1,451389570.414284,107611.061062803
22058,2007,CA,USF,CNF,MCCOY,00000086,2007/10/21 00:00:00+00,2007/10/24 00:00:00+00,353,353.13928223,1,2035451.29158785,9458.03029157473
22059,2007,CA,CDF,LAC,NORTH,00000129,2007/09/02 00:00:00+00,2007/09/02 00:00:00+00,2200,2122.3425293,1,12651429.6759686,19154.0742605331
22060,2007,CA,USF,INF,OAK,00000022,2007/07/06 00:00:00+00,2007/07/13 00:00:00+00,12051,27062.86914063,1,171364811.043136,104844.502748077
22061,2007,CA,USF,INF,OHAREL,00000052,2007/10/29 00:00:00+00,2007/12/18 00:00:00+00,560,596.91589355,2,3872463.0651426,12449.2821910344
22062,2007,CA,USF,CNF,PINE,00000073,2007/09/12 00:00:00+00,2007/10/02 00:00:00+00,2170,2111.76806641,1,12125392.760238,20380.3535229867
22063,2007,CA,USF,SRF,PIONEER,00000017,2007/07/11 00:00:00+00,2007/07/13 00:00:00+00,25,25.06350327,1,182852.807464425,2016.52781371654
22064,2007,CA,CDF,MVU,POOMACHA,00010643,2007/10/23 00:00:00+00,2007/12/01 00:00:00+00,49390,49410.96875,1,286985282.899251,142814.77353293
22065,2007,CA,USF,MDF,RATTLESNAKE,00000038,2007/07/10 00:00:00+00,2007/07/15 00:00:00+00,14,14.43093395,1,103689.930707275,1586.3349863894
22066,2007,CA,USF,SQF,RICHBAR,00000066,2007/10/23 00:00:00+00,2007/10/23 00:00:00+00,13,13.4325943,1,82131.06787118,1138.39098814462
22067,2007,CA,USF,SQF,RIVER,00000036,2007/08/01 00:00:00+00,2007/08/01 00:00:00+00,150,149.88673401,1,916151.379029535,3956.12015595985
22068,2007,CA,USF,TNF,RALSTON,00001443,2006/09/05 00:00:00+00,2007/09/17 00:00:00+00,8422,8421.04394531,1,56542786.3077481,57968.9322541198
22069,2007,CA,CDF,MEU,PASS,00005025,2007/07/10 00:00:00+00,2007/07/11 00:00:00+00,444,444.15713501,1,3051644.90521295,7518.77535363132
22070,2007,CA,CDF,NEU,EIGHTY,00018249,2007/08/22 00:00:00+00,2007/08/22 00:00:00+00,,78.04229736,1,528615.500085625,3733.23641484571
22071,2007,CA,LRA,NEU,ATHENS,00016528,2007/08/02 00:00:00+00,2007/08/02 00:00:00+00,,15.18610859,1,101446.79803344,1636.10054484549
22072,2007,CA,LRA,NEU,WEST BUTTE,00016014,2007/07/27 00:00:00+00,2007/07/27 00:00:00+00,,83.31375122,1,561692.936785775,4120.31912005442
22073,2007,CA,LRA,NEU,PEACE VALLEY,00020787,2007/09/21 00:00:00+00,2007/09/22 00:00:00+00,,282.39373779,1,1908441.65259458,7157.70806665472
22074,2007,CA,CDF,NEU,CROSBY,00010759,2007/05/28 00:00:00+00,2007/05/28 00:00:00+00,,20.30935669,1,136010.3967131,2101.24373139994
22075,2007,CA,LRA,NEU,FIDDYMENT,00011118,2007/06/01 00:00:00+00,2007/06/01 00:00:00+00,,62.63405991,1,418189.89721832,3469.85424357954
22076,2007,CA,CDF,NEU,WILSON,00007290,2007/04/09 00:00:00+00,2007/04/09 00:00:00+00,,13.75327206,1,92221.9560394,2408.2337829752
22077,2007,CA,CDF,NEU,SMARTVILLE,00013538,2007/06/29 00:00:00+00,2007/06/29 00:00:00+00,,197.49064636,1,1332143.20737427,8812.75355889365
22078,2007,CA,CDF,NEU,SIXTY-FIVE,00015674,2007/07/23 00:00:00+00,2007/07/23 00:00:00+00,,29.60796356,1,198186.82290975,1831.76107230278
22079,2007,CA,CDF,NEU,SIXTY-FIVE 2,00020203,2007/09/14 00:00:00+00,2007/09/14 00:00:00+00,,30.92793846,1,207221.23746359,1960.45512189733
22080,2007,CA,CDF,RRU,COLINA,00079386,2007/09/10 00:00:00+00,2007/09/10 00:00:00+00,388,374.44659424,1,2184604.74986116,8529.81502640232
22081,2007,CA,CDF,RRU,LAGUNA,00080051,2007/09/12 00:00:00+00,2007/09/12 00:00:00+00,12,12.43934727,1,72852.099902445,1484.4825553943
22082,2007,CA,LRA,RRU,POLK,00041579,2007/05/10 00:00:00+00,2007/05/10 00:00:00+00,56,84.79376221,1,495983.739611805,4448.84487870853
22083,2007,CA,CDF,RRU,MOCKINGBIRD,00001600,2007/10/05 00:00:00+00,2007/10/05 00:00:00+00,671,737.27154541,1,4336259.77441399,10390.0964117799
22084,2007,CA,CDF,NEU,PETERSON,00014260,2007/07/06 00:00:00+00,2007/07/06 00:00:00+00,,14.47645473,1,98077.20719657,1716.00070349253
22085,2007,CA,CDF,NEU,JASPER,00021576,2007/10/02 00:00:00+00,2007/10/02 00:00:00+00,,85.65826416,1,575605.05661474,3643.23619120867
22086,2007,CA,CDF,NEU,MOONEY,00018335,2007/08/23 00:00:00+00,2007/08/23 00:00:00+00,,49.3754425,1,333548.122070875,2999.82092449921
22087,2007,CA,CDF,NEU,NADER,00016198,2007/07/29 00:00:00+00,2007/07/29 00:00:00+00,,16.27154732,1,109054.391091695,1993.85186940747
22088,2007,CA,USF,LNF,COLBY,00000037,2007/08/10 00:00:00+00,2007/08/19 00:00:00+00,168,253.65028381,1,1759964.74721966,7759.30772354954
22089,2007,CA,USF,MDF,COYOTE,00000061,2007/08/30 00:00:00+00,2007/08/31 00:00:00+00,20,18.42541122,1,131850.521683765,1755.92662986352
22090,2007,CA,USF,SNF,DEVIL,00000037,2007/08/09 00:00:00+00,2007/08/10 00:00:00+00,12,12.1689415,1,78036.759399535,2101.00014128418
22091,2007,CA,USF,MDF,DOME,00000051,2007/07/10 00:00:00+00,2007/07/15 00:00:00+00,65,65.50415039,1,477325.837670325,2759.00389625171
22092,2007,CA,USF,KNF,ELK,00000045,2007/07/10 00:00:00+00,2007/08/04 00:00:00+00,1144,1144.69445801,1,8297798.49239389,16774.8367880479
22093,2007,CA,USF,MDF,FLETCHER,00000055,2007/07/10 00:00:00+00,2007/08/04 00:00:00+00,8121,8081.95654297,1,59211348.1666574,56008.8088063401
22094,2007,CA,USF,SQF,GOLDLEDGE,00000011,2007/06/03 00:00:00+00,2007/06/16 00:00:00+00,4200,4196.01708984,1,25919590.7118064,29352.5592831557
22095,2007,CA,USF,TNF,GRANITE,00000064,2007/07/10 00:00:00+00,2007/07/21 00:00:00+00,10,10.10742092,1,68286.59634768,1341.71228190407
22096,2007,CA,USF,SQF,GROUSE,00000042,2007/08/27 00:00:00+00,2007/12/18 00:00:00+00,1022,1004.11419678,1,6266271.61847656,12877.660450325
22097,2007,CA,USF,TMU,ANGORA,00000013,2007/06/23 00:00:00+00,2007/07/02 00:00:00+00,3100,3069.80493164,1,20533568.1482328,28260.0369626337
22098,2007,CA,USF,BDF,GRASS VALLEY,00000165,2007/10/22 00:00:00+00,2007/12/31 00:00:00+00,1247,1242.37072754,1,7379845.83963268,16297.7951130244
22099,2007,CA,USF,MDF,HARVEY,00000052,2007/07/12 00:00:00+00,2007/07/15 00:00:00+00,15,15.22974014,1,110840.363058715,3009.97166407667
22100,2007,CA,USF,CNF,HAUSER,00000025,2007/06/05 00:00:00+00,2007/06/05 00:00:00+00,17,17.11760902,1,98035.20393567,2032.09948092544
22101,2007,CA,USF,MDF,HOWARDS GULCH,00000005,2007/04/16 00:00:00+00,2007/04/17 00:00:00+00,23,21.9977417,1,158703.37241103,1807.99998051074
22102,2007,CA,USF,KNF,HUMMINGBIRD,00000058,2007/07/10 00:00:00+00,2007/12/06 00:00:00+00,80,80.30073547,1,581716.066529025,4325.68037649764
22103,2007,CA,USF,SQF,JAMES,00000004,2007/04/29 00:00:00+00,2007/08/02 00:00:00+00,1350,1348.93237305,1,8307935.06142158,19991.1391915853
22104,2007,CA,USF,SRF,JEDIDIAH,00000019,2007/07/11 00:00:00+00,2007/07/14 00:00:00+00,85,85.58557129,1,623011.95441587,4978.96306510705
22105,2007,CA,USF,SHF,LAZY,00000088,2007/08/29 00:00:00+00,2007/09/09 00:00:00+00,599,597.47918701,1,4135167.22149015,8510.62068886538
22106,2007,CA,USF,TNF,MARBLE,00000098,2007/10/18 00:00:00+00,2007/10/20 00:00:00+00,27,26.60559654,1,182293.28360709,2324.11135322582
22107,2007,CA,CDF,BDU,LOS FLORES,00003475,2007/03/31 00:00:00+00,,1600,4099.96582031,1,24405500.7670769,25604.4789047795
22108,2007,CA,CDF,BDU,MERIDIAN,00007330,2007/07/05 00:00:00+00,2007/07/06 00:00:00+00,447,445.72775269,1,2654822.73876008,10298.0077271182
22109,2007,CA,CDF,BDU,MARTIN RANCH,00011653,2007/10/23 00:00:00+00,2007/10/24 00:00:00+00,123,602.23236084,1,3572788.71294917,9162.74887279381
22110,2007,CA,CDF,BDU,GLEN HELEN  2,00011579,2007/10/21 00:00:00+00,2007/10/22 00:00:00+00,150,163.57954407,1,970469.77406606,4222.8290101516
22111,2007,CA,CDF,BDU,DEVORE 2,00011583,2007/10/21 00:00:00+00,2007/10/22 00:00:00+00,187,86.78253174,1,514961.183289955,5448.90297272546
22112,2007,CA,CDF,BEU,QUIEN,00003537,2007/08/30 00:00:00+00,2007/09/02 00:00:00+00,422,422.32995605,1,2657277.88779421,7498.74770566639
22113,2007,CA,CDF,BEU,BRYSON,00001545,2007/05/12 00:00:00+00,2007/05/12 00:00:00+00,28,24.73461914,1,152563.8654052,1957.82428322467
22114,2007,CA,CDF,BEU,SOLEDAD,00001023,2007/03/29 00:00:00+00,2007/03/29 00:00:00+00,36,37.53804779,1,235379.609696395,2121.49156410659
22115,2007,CA,CDF,BEU,COLORADO,00004103,2007/10/08 00:00:00+00,2007/10/08 00:00:00+00,25,24.84289742,1,155469.334145945,1683.1446413902
22116,2007,CA,CDF,BEU,AVENIDA,002277,2007/06/26 00:00:00+00,2007/06/26 00:00:00+00,44,33.98232269,1,215174.079409465,1947.7803619009
22117,2007,CA,CDF,BEU,PINEY,002370,2007/07/01 00:00:00+00,2007/07/01 00:00:00+00,50,49.41501236,1,308276.99510812,2347.11061898575
22118,2007,CA,CDF,BEU,ROSA,00003543,2007/08/30 00:00:00+00,2007/08/30 00:00:00+00,20,19.03348351,1,119867.23894784,1417.33401502685
22119,2007,CA,CDF,BEU,OAK,00003420,2007/08/24 00:00:00+00,2007/08/24 00:00:00+00,13,18.52166939,1,116252.475541935,1943.85386480472
22120,2007,CA,BLM,NOD,POT HOLE,00003146,2007/07/11 00:00:00+00,2007/07/12 00:00:00+00,13.8,13.79044342,1,97493.95364328,2023.02335358223
22121,2007,CA,BLM,BBD,BAILEY,00002293,,2007/07/22 00:00:00+00,53.3,53.44631195,1,328856.72384112,4691.2045609925
22122,2007,CA,BLM,CDD,WRIGHT,00010034,2007/10/06 00:00:00+00,2007/10/06 00:00:00+00,31,31.31121445,1,183203.86254566,2925.46509669446
22123,2007,CA,BLM,CDD,FREMONT ,00HUDH9X,,2007/06/18 00:00:00+00,31,31.79748726,1,193213.09235321,2194.04103893587
22124,2007,CA,BLM,CDD,BORDER 26,00007450,2007/07/07 00:00:00+00,2007/07/08 00:00:00+00,11,10.16931343,1,58151.827144575,1387.09470165195
22125,2007,CA,BLM,NOD,BULL,00000599,2007/02/17 00:00:00+00,2007/02/18 00:00:00+00,169,168.81552124,1,1183526.82193547,5251.18720719224
