OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,REPORT_AC,GIS_ACRES,OBJECTIVE,SHAPEAREA,SHAPELEN
39210,2012,CA,USF,KNF,CECIL,00000034,2012/08/30 00:00:00+00,2012/11/01 00:00:00+00,14,14.06266212,1,100461.882370515,1675.62225909962
39211,2012,CA,USF,KNF,DILLON,00005426,2012/08/03 00:00:00+00,2012/12/31 00:00:00+00,318,317.64889526,1,2298623.10596131,18009.4502756314
39212,2012,CA,USF,KNF,GOFF,00005659,2012/08/05 00:00:00+00,2012/10/01 00:00:00+00,22283,22266.9453125,1,162751189.553076,167264.328606719
39213,2012,CA,USF,KNF,LICK,00005659,2012/08/05 00:00:00+00,2012/10/01 00:00:00+00,,229.40737915,1,1681296.76248548,5433.6996272403
39214,2012,CA,USF,KNF,RED,00000039,2012/09/18 00:00:00+00,2012/10/22 00:00:00+00,17.5,16.57570457,1,120026.7864119,4947.43435695255
39215,2012,CA,CCO,KRN, ,01200225,2012/01/02 00:00:00+00,2012/01/02 00:00:00+00,3.55,3.57784367,1,21971.52217305,615.619824053965
39216,2012,CA,CCO,KRN, ,01202184,2012/01/21 00:00:00+00,2012/01/21 00:00:00+00,0,3.15724659,1,19224.82959209,1087.40579579451
39217,2012,CA,CCO,KRN, ,01209522,2012/03/31 00:00:00+00,2012/03/31 00:00:00+00,5,4.84556389,1,29484.686012275,1117.51717692986
39218,2012,CA,CCO,KRN, ,01209559,2012/03/31 00:00:00+00,2012/03/31 00:00:00+00,21.5,21.45017815,1,132169.50769093,2300.64013954956
39220,2012,CA,CCO,KRN, ,01213982,2012/05/11 00:00:00+00,2012/05/11 00:00:00+00,0.99,1.34643221,1,8215.717290975,359.707515350731
39222,2012,CA,CCO,KRN, ,01216625,2012/06/03 00:00:00+00,2012/06/03 00:00:00+00,18,17.28999901,1,106410.84763811,1405.83735997002
39223,2012,CA,CCO,KRN, ,01217398,2012/06/12 00:00:00+00,2012/06/12 00:00:00+00,0.2,1.00488067,1,6085.70808277,457.811118528488
39224,2012,CA,CCO,KRN, ,01224401,2012/08/04 00:00:00+00,2012/08/04 00:00:00+00,35,35.61076736,1,216931.369811255,2290.21946504096
39227,2012,CA,CCO,KRN,BEALE,01220327,2012/07/03 00:00:00+00,2012/07/03 00:00:00+00,3.9,3.91665959,1,23837.6714863,784.560831633314
39228,2012,CA,CCO,KRN,BLUE,01227343,2012/08/28 00:00:00+00,2012/08/29 00:00:00+00,2,1.56793416,1,9654.903763655,547.079210959251
39229,2012,CA,CCO,KRN,CAMP 9,01215668,2012/05/26 00:00:00+00,2012/05/26 00:00:00+00,0,4.21136999,1,25891.97324764,1005.69290856802
39230,2012,CA,CCO,KRN,CHESTER EXT,01220532,2012/07/04 00:00:00+00,2012/07/04 00:00:00+00,7.6,7.59049416,1,46400.66137345,1162.95637977451
39231,2012,CA,CCO,KRN,CHOCTAW,01203668,2012/02/05 00:00:00+00,2012/02/05 00:00:00+00,1.2,1.22675884,1,7495.394006005,426.095641948557
39232,2012,CA,CCO,KRN,CLEAR,01225208,2012/08/10 00:00:00+00,2012/08/10 00:00:00+00,1783,1451.63378906,1,8888691.4230612,18566.5811502046
39234,2012,CA,CCO,KRN,CONDOR,01219251,2012/06/25 00:00:00+00,2012/06/25 00:00:00+00,21,20.97988129,1,127151.57422283,2123.19565837083
39235,2012,CA,CCO,KRN,WALKER,01215941,2012/05/29 00:00:00+00,2012/05/29 00:00:00+00,5.4,5.085289,1,31009.085103235,844.152228372236
39236,2012,CA,CCO,KRN,WOFFORD,01223859,2012/07/30 00:00:00+00,2012/07/30 00:00:00+00,14,17.76818657,1,109219.088532295,1685.99122679103
39237,2012,CA,CCO,LAC,AGUA,00001588,2012/04/08 00:00:00+00,2012/08/04 00:00:00+00,7,7.086761,1,42290.558024125,775.270341352808
39238,2012,CA,CCO,LAC,ALISO FIRE,00001398,2012/01/02 00:00:00+00,2012/01/02 00:00:00+00,12,12.31213284,1,73466.639060855,2066.36026418531
39239,2012,CA,CCO,LAC,BOUQUET,00005329,2012/10/03 00:00:00+00,2012/03/10 00:00:00+00,8.6,9.26074791,1,55451.4645892,914.03340983227
39241,2012,CA,CCO,LAC,COPCO FIRE,00195835,2012/08/18 00:00:00+00,2012/08/18 00:00:00+00,284,146.9888916,1,883171.950721935,6442.89548552313
39243,2012,CA,CCO,LAC,FIVE MILE FIRE,00134232,2012/06/08 00:00:00+00,2012/06/08 00:00:00+00,525,488.74078369,1,2921616.6299964,10589.4034061104
39244,2012,CA,LRA,LAC,GLADDING,00005678,2012/10/25 00:00:00+00,,10,5.81096792,1,34636.19075965,954.133690525962
39245,2012,CA,CCO,LAC,HIGHWAY,00002205,2012/05/20 00:00:00+00,,7.2,7.48767996,1,44994.31846039,901.057260093722
39246,2012,CA,LRA,LAC,HILLSIDE,00003279,2012/07/03 00:00:00+00,2012/03/07 00:00:00+00,200,47.19526672,1,282436.05298469,2302.33256061367
39247,2012,CA,CCO,LAC,HILLSIDE FIRE,00155974,2012/07/03 00:00:00+00,2012/07/03 00:00:00+00,200,885.15924072,1,5296213.71830244,12938.8884474513
39248,2012,CA,CCO,LAC,MARTINEZ FIRE,00032579,2012/02/09 00:00:00+00,2012/02/09 00:00:00+00,5,4.11401033,1,24535.28911079,675.269260972219
39249,2012,CA,CCO,LAC,MESA FIRE,00178914,2012/07/30 00:00:00+00,2012/07/30 00:00:00+00,9,10.90204334,1,65113.03702423,1163.61331101855
39250,2012,CA,CCO,LAC,MULHOLLAND,00000979,2012/10/26 00:00:00+00,2012/10/26 00:00:00+00,,1.00628138,1,5960.6142546,273.888738650239
39251,2012,CA,CCO,LAC,OASIS FIRE,00152881,2012/06/30 00:00:00+00,2012/06/30 00:00:00+00,200,94.33763123,1,562578.187593635,3983.84932535656
39252,2012,CA,LRA,LAC,OLIVEVIEW,00003900,2012/07/24 00:00:00+00,2012/07/25 00:00:00+00,6,5.26216316,1,31305.82671553,836.443098938678
39253,2012,CA,CCO,LAC,RIDGE FIRE,00148572,2012/06/25 00:00:00+00,2012/06/25 00:00:00+00,27,27.09222984,1,162811.035158305,2769.68068482317
39254,2012,CA,CCO,LAC,TEJON,00002999,2012/06/23 00:00:00+00,,13,13.61067581,1,81196.08247353,1106.57054705041
39255,2012,CA,CCO,LAC,TOVEY FIRE,00179879,2012/07/31 00:00:00+00,2012/07/31 00:00:00+00,68,71.69715881,1,428803.711890325,2897.41943107394
39256,2012,CA,CCO,LAC,TREE FIRE,00108014,2012/05/08 00:00:00+00,2012/05/08 00:00:00+00,126,126.4701004,1,754221.986099285,12216.3375804937
39258,2012,CA,CCO,LAC,VINCENT,00004714,2012/08/30 00:00:00+00,,7,8.25073338,1,49288.757797545,1030.21814852708
39259,2012,CA,LRA,LDF,RUSTIC,00000875,2012/09/15 00:00:00+00,2012/09/15 00:00:00+00,,6.44969463,1,38133.918867135,1069.19507018982
39260,2012,CA,LRA,LDF,SEPULVEDA PASS,,2012/09/14 00:00:00+00,2012/09/15 00:00:00+00,,53.52312469,1,316652.747878675,2280.39873161001
39261,2012,CA,CDF,LMU,CHENEY,00004047,2012/09/13 00:00:00+00,2012/09/15 00:00:00+00,230,230.51223755,1,1610435.96344633,5909.4106295549
39262,2012,CA,CDF,LNU,FOREST,00005495,2012/07/21 00:00:00+00,2012/07/29 00:00:00+00,520,601.84729004,1,4019202.77243276,10171.7550126177
39263,2012,CA,CDF,LNU,SITES_COMPLEX,00005038,2012/07/08 00:00:00+00,2012/07/19 00:00:00+00,0,4429.40087891,1,30023293.1749245,36321.8428170622
39264,2012,CA,CDF,LNU,SIXTEEN_COMPLEX,00007072,2012/09/04 00:00:00+00,2012/09/15 00:00:00+00,17944,17942.1484375,1,120391381.97726,84244.2018484343
39265,2012,CA,CDF,LNU,SODA,00001216,2012/02/23 00:00:00+00,2012/02/26 00:00:00+00,200,196.7217865,1,1299433.83703945,7227.12117926124
39266,2012,CA,CDF,LNU,STONY,00007930,2012/10/01 00:00:00+00,2012/10/02 00:00:00+00,0,5.7285552,1,37738.95389571,1224.96122173445
39267,2012,CA,CDF,LNU,TWENTY_NINE,00008431,2012/10/18 00:00:00+00,2012/10/22 00:00:00+00,300,313.99615479,1,2099273.21563611,7924.6856036401
39268,2012,CA,CDF,LNU,WALKER,00006334,2012/08/12 00:00:00+00,2012/08/24 00:00:00+00,7934,5102.58251953,1,34261006.6106352,31923.3775131276
39269,2012,CA,CDF,LNU,WYE,00006335,2012/08/12 00:00:00+00,2012/08/24 00:00:00+00,7934,2831.42285156,1,19004981.5684457,19734.4814364546
39270,2012,CA,USF,LPF,BLUE,00002142,2012/08/05 00:00:00+00,2012/08/20 00:00:00+00,27,27.25939369,1,162871.281173505,2503.27889527655
39271,2012,CA,USF,LPF,HILL,00001505,2012/06/23 00:00:00+00,2012/07/07 00:00:00+00,689,689.67138672,1,4140787.12464199,9565.815500866
39272,2012,CA,USF,LPF,LOOKOUT,00003127,2012/10/17 00:00:00+00,2012/10/27 00:00:00+00,44,43.56772995,1,260248.22741439,2065.23273308593
39273,2012,CA,USF,LPF,OZENA,00001385,2012/06/16 00:00:00+00,2012/06/30 00:00:00+00,328,360.82879639,1,2164651.0612237,9102.91374497381
39274,2012,CA,USF,LPF,ROCK,00001374,2012/06/09 00:00:00+00,2012/06/13 00:00:00+00,18.1,17.56651688,1,106496.078464335,1712.63214172226
39275,2012,CA,USF,LPF,TINTA,00001319,2012/06/03 00:00:00+00,2012/06/08 00:00:00+00,48,47.17359924,1,283148.017157835,4405.49163658824
39276,2012,CA,USF,LPF,VALLEY FIRE,00002569,2012/09/03 00:00:00+00,2012/09/12 00:00:00+00,65,63.83113098,1,383025.500216935,3884.84661703071
39277,2012,CA,USF,LPF,YELLOWJACKET,00000552,2012/03/09 00:00:00+00,2012/03/12 00:00:00+00,10,11.42739773,1,68311.412011,1682.83201370772
39278,2012,CA,USF,MDF,ANTELOPE,00000033,2012/08/21 00:00:00+00,2012/08/25 00:00:00+00,650,622.29931641,1,4503900.45361591,16101.7954246167
39279,2012,CA,USF,MDF,LAKE,00003101,2012/08/05 00:00:00+00,2012/08/09 00:00:00+00,1666,1664.82128906,1,12118644.311854,20371.9226206634
39280,2012,CA,USF,MDF,SALISBURY,00000012,2012/08/05 00:00:00+00,2012/08/11 00:00:00+00,42,41.83917999,1,302723.71840924,2243.27698118357
39281,2012,CA,USF,MDF,SISTERS,00000021,2012/10/11 00:00:00+00,2012/10/11 00:00:00+00,142,141.77166748,1,1032013.86551457,8425.80116352296
39282,2012,CA,CDF,MEU,FLYNN,00007075,2012/10/01 00:00:00+00,2012/10/01 00:00:00+00,195,194.57597351,1,1315117.42384892,9092.47174600514
39283,2012,CA,CDF,MEU,GRADE,00005578,2012/08/12 00:00:00+00,2012/08/12 00:00:00+00,75,51.41530609,1,348273.00868938,2970.44246528418
39284,2012,CA,CDF,MEU,MILL,00004272,2012/06/27 00:00:00+00,2012/06/28 00:00:00+00,14,13.74345112,1,92562.96366154,1340.9788450372
39285,2012,CA,CDF,MEU,NORTH,00005115,2012/07/28 00:00:00+00,2012/07/31 00:00:00+00,385,374.87289429,1,2524228.0558833,10215.477963914
39287,2012,CA,CDF,MEU,POND,00003941,2012/06/14 00:00:00+00,2012/06/19 00:00:00+00,33,21.93608284,1,150266.192235885,1956.12970052297
39288,2012,CA,CDF,MEU,RIVER,00004253,2012/06/26 00:00:00+00,2012/06/27 00:00:00+00,15,9.90273285,1,66543.4071282,1078.86229336727
39289,2012,CA,CDF,MEU,SCOTTS,00006376,2012/09/07 00:00:00+00,2012/09/14 00:00:00+00,4618,4509.28759766,1,30381579.4796816,31374.4784528097
39290,2012,CA,CDF,MEU,VIEW,00003244,2012/05/19 00:00:00+00,2012/05/21 00:00:00+00,12,13.27463436,1,88876.55638075,1508.52241241064
39291,2012,CA,CDF,MMU,GAINES,00009308,2012/05/31 00:00:00+00,2012/05/31 00:00:00+00,1700,1662.40002441,1,10709708.1811573,17311.6628042765
39292,2012,CA,USF,MNF,MILL,00001109,2012/07/07 00:00:00+00,2012/07/18 00:00:00+00,29052,29525.45117188,1,199893955.060433,77995.283212542
39293,2012,CA,USF,MNF,NORTH PASS,00001446,2012/06/18 00:00:00+00,2012/09/27 00:00:00+00,41983,41812.51953125,1,287729525.390555,111126.693965244
39294,2012,CA,USF,MNF,NORTH PASS,00001446,2012/08/18 00:00:00+00,2012/09/18 00:00:00+00,41983,5.36969614,1,36975.16708595,1627.3164092991
39295,2012,CA,USF,MNF,NORTH PASS ,00001446,2012/06/18 00:00:00+00,2012/06/27 00:00:00+00,41983,10.47537613,1,72076.732122155,1097.54907481281
39296,2012,CA,CCO,MRN,ANTONIO,00121680,2012/08/08 00:00:00+00,2012/08/08 00:00:00+00,104,95.17420959,1,624249.439923365,4249.60109127895
39297,2012,CA,CCO,MRN,MARTINONI,00121791,2012/08/21 00:00:00+00,2012/08/21 00:00:00+00,29.5,29.55168915,1,194423.383249005,2833.66352945012
39298,2012,CA,CCO,MRN,RING MOUNTAIN,00121158,2012/06/14 00:00:00+00,2012/06/14 00:00:00+00,13,13.64398575,1,88848.45001335,1214.11461734959
39299,2012,CA,CDF,MVU,BANNER FIRE,00005400,2012/05/24 00:00:00+00,2012/05/29 00:00:00+00,5132,5320.11572266,1,30731176.3276214,43905.6024866097
39300,2012,CA,CDF,MVU,BORDER 6,00005066,2012/05/16 00:00:00+00,2012/05/18 00:00:00+00,150,61.55973053,1,352085.66159074,6697.0314005209
39301,2012,CA,CDF,MVU,BORDER 7,00005143,2012/05/18 00:00:00+00,2012/05/18 00:00:00+00,86,56.17695999,1,320968.802464235,3200.74376660993
39302,2012,CA,CDF,MVU,CHIHAUHAU 2,00008547,2012/08/09 00:00:00+00,2012/08/12 00:00:00+00,1999,2006.96191406,1,11681162.6269463,17933.4954165268
39303,2012,CA,CDF,MVU,OLD - 2,00006329,2012/06/17 00:00:00+00,2012/06/20 00:00:00+00,995,995.68121338,1,5705265.54476498,15103.4357367415
39304,2012,CA,CDF,MVU,OTAY - 3,00006470,2012/06/20 00:00:00+00,2012/06/20 00:00:00+00,180,20.46336555,1,133629.124598495,1644.1214877555
39305,2012,CA,CDF,MVU,SHOCKEY ,00010383,2012/09/23 00:00:00+00,2012/09/27 00:00:00+00,2851,2555.58862305,1,14619442.2573023,33779.0362897921
39306,2012,CA,CDF,NEU,BEALE,00017731,2012/08/11 00:00:00+00,2012/08/11 00:00:00+00,30,109.87628937,1,740708.907580155,4323.79235658514
39307,2012,CA,CDF,NEU,BREWER,00021971,2012/10/05 00:00:00+00,2012/10/05 00:00:00+00,150,79.67566681,1,532278.497920865,4563.74221533678
39308,2012,CA,CDF,NEU,BROADWAY / NORTH COMPLEX,00000000,2012/07/07 00:00:00+00,2012/07/07 00:00:00+00,,187.82740784,1,1262436.01012969,7245.27828691056
39309,2012,CA,CDF,NEU,COLLINS,00012238,2012/06/09 00:00:00+00,2012/06/12 00:00:00+00,20,14.97549915,1,101434.315135315,2216.68393423984
39310,2012,CA,CDF,NEU,COLUMBIA,00000000,2012/06/16 00:00:00+00,2012/06/16 00:00:00+00,,82.98972321,1,556628.936683755,4069.30463080703
39311,2012,CA,CDF,NEU,COUNTY,00012057,2012/06/07 00:00:00+00,2012/06/08 00:00:00+00,20,19.81853676,1,134232.021072325,2303.29984885692
39312,2012,CA,CDF,NEU,DYER,00013294,2012/06/22 00:00:00+00,2012/06/22 00:00:00+00,36,21.76446152,1,144976.411317205,1965.57830826683
39313,2012,CA,CDF,NEU,FIDDYMENT,00012663,2012/06/14 00:00:00+00,2012/06/14 00:00:00+00,245,168.47746277,1,1125562.68093908,6419.19212245319
39314,2012,CA,CDF,NEU,FIDDYMENT,00014203,2012/07/02 00:00:00+00,2012/07/02 00:00:00+00,13,13.05276012,1,87124.27281879,1327.73590015117
39315,2012,CA,CDF,NEU,HAMMONTON,00012241,2012/06/09 00:00:00+00,2012/06/09 00:00:00+00,10,8.80187225,1,59378.090063975,1237.03593186161
39316,2012,CA,CDF,NEU,ISLAND,00000000,2012/07/16 00:00:00+00,2012/07/16 00:00:00+00,,39.42473984,1,265367.68668215,3905.34340379102
39317,2012,CA,CDF,NEU,RAMIREZ,00015902,2012/07/21 00:00:00+00,2012/07/21 00:00:00+00,200,199.32316589,1,1348860.0423611,6271.31770549781
39318,2012,CA,CDF,NEU,ROBBERS,00015060,2012/07/11 00:00:00+00,2012/07/20 00:00:00+00,2650,2635.21142578,1,17709042.0670064,27493.7045496197
39319,2012,CA,CDF,NEU,TWENTY,00015225,2012/07/13 00:00:00+00,2012/07/13 00:00:00+00,13,13.0300808,1,88032.999351765,1803.15015197272
39320,2012,CA,CDF,NEU,WALDO,00012326,2012/06/11 00:00:00+00,2012/06/12 00:00:00+00,23,22.87773895,1,154090.856523695,1690.74081619904
39321,2012,CA,CDF,NEU,WALTZ,00012766,2012/06/15 00:00:00+00,2012/06/15 00:00:00+00,97,96.73996735,1,648009.54320758,3873.91324237077
39322,2012,CA,BLM,NOD,40,00003418,2012/08/08 00:00:00+00,2012/08/08 00:00:00+00,39,39.13679504,1,283318.80400444,2315.9292018447
39323,2012,CA,BLM,NOD,CONSTANIA,00003539,2012/08/15 00:00:00+00,2012/08/15 00:00:00+00,60,154.7331543,1,1067578.58908243,4192.74089762161
39324,2012,CA,BLM,NOD,MARR,00003489,2012/08/12 00:00:00+00,2012/08/14 00:00:00+00,230,227.13952637,1,1608025.99753935,6790.9254583673
39325,2012,CA,BLM,NOD,NELSON (W-1),00003596,2012/08/17 00:00:00+00,2012/09/03 00:00:00+00,3661,3659.46508789,1,26256964.1224119,31068.0123539364
39326,2012,CA,BLM,NOD,RED,00001996,2012/05/23 00:00:00+00,2012/05/25 00:00:00+00,13,12.44968224,1,88649.41073337,3188.88857996894
39327,2012,CA,BLM,NOD,RUSH,00003490,2012/08/12 00:00:00+00,2012/10/22 00:00:00+00,315577,315511.5,1,2218061438.27043,546507.002846647
39328,2012,CA,BLM,NOD,SCHALER,00002952,2012/07/15 00:00:00+00,2012/07/16 00:00:00+00,68,65.73819733,1,480983.25935799,3269.30493041483
39329,2012,CA,BLM,NOD,SPANISH,00003016,2012/07/18 00:00:00+00,2012/07/26 00:00:00+00,1169,1150.85766602,1,8121722.75226481,15222.9757380424
39330,2012,CA,BLM,NOD,SPANISH,00004930,2012/08/31 00:00:00+00,2012/09/01 00:00:00+00,132,121.83423615,1,846095.031375495,5046.37607350979
39331,2012,CA,BLM,NOD,STONE,00003618,2012/08/18 00:00:00+00,2012/08/21 00:00:00+00,17.1,17.14487648,1,120678.10253596,1675.49912692066
39332,2012,CA,BLM,NOD,TERMO,00003471,2012/08/11 00:00:00+00,2012/08/12 00:00:00+00,37.7,38.64613342,1,273601.361056535,2679.17513394654
39333,2012,CA,CCO,ORC,SANTIAGO,12075627,2012/09/27 00:00:00+00,2012/09/27 00:00:00+00,43.98,43.97403336,1,258201.159975115,2534.7301794225
39334,2012,CA,USF,PNF,BRIDGE,00000011,2012/03/05 00:00:00+00,,12.2,11.95150375,1,82675.36098798,1309.78348140047
39335,2012,CA,USF,PNF,CHIPS,00001001,2012/07/28 00:00:00+00,2012/08/31 00:00:00+00,75431,76349.7109375,1,528590181.58389,204185.095814946
39336,2012,CA,USF,PNF,PEAK,00000998,2012/07/28 00:00:00+00,2012/08/02 00:00:00+00,,2.91603422,1,20155.390399185,563.135740173426
39337,2012,CA,USF,PNF,PEAK,00000998,2012/07/28 00:00:00+00,2012/08/02 00:00:00+00,800,708.76013184,1,4897343.25063945,11648.9025428951
39338,2012,CA,CDF,RRU,BLUFF,00092441,2012/09/17 00:00:00+00,2012/09/17 00:00:00+00,44.45523372,44.45541,1,262393.79882378,1929.46542997211
39339,2012,CA,LRA,RRU,BLUFF 2,00000204,2012/09/17 00:00:00+00,2012/09/17 00:00:00+00,35,25.88265419,1,152776.01922073,1941.07015645545
39340,2012,CA,CDF,RRU,BONITA,00078088,2012/08/09 00:00:00+00,2012/08/09 00:00:00+00,6.4131457,6.41317129,1,37490.13981271,810.235063207349
39341,2012,CA,CDF,RRU,BRADFORD,00071870,2012/07/22 00:00:00+00,2012/07/22 00:00:00+00,10.05641218,10.05645275,1,58680.243221215,1222.89084759932
39342,2012,CA,CDF,RRU,BUCK,00080142,2012/08/14 00:00:00+00,2012/08/16 00:00:00+00,2681,2637.36254883,1,15417675.9758248,20547.9808445322
39343,2012,CA,CDF,RRU,CEDAR,00051664,2012/05/25 00:00:00+00,2012/05/26 00:00:00+00,71.64991592,71.65019989,1,419681.274977295,2754.12284694912
39344,2012,CA,CDF,RRU,FREEWAY,00072262,2012/07/23 00:00:00+00,2012/07/23 00:00:00+00,100,97.7754364,1,574017.253506725,4052.47126690842
39345,2012,CA,CDF,RRU,GILMER,00084009,2012/08/25 00:00:00+00,2012/08/25 00:00:00+00,16.11727495,16.11734009,1,94607.42964343,1354.525849028
39346,2012,CA,CDF,RRU,LAKEPOINTE,00052340,2012/05/27 00:00:00+00,2012/05/28 00:00:00+00,256.10253408,256.10354614,1,1506927.33472625,6421.05798611826
39347,2012,CA,CDF,RRU,LINDELL,00059963,2012/06/18 00:00:00+00,2012/06/18 00:00:00+00,,20.5580368,1,120646.452607465,2233.66974782415
39348,2012,CA,CDF,RRU,RED,00086765,2012/09/01 00:00:00+00,2012/09/02 00:00:00+00,45.88402905,45.88421249,1,268540.3611186,2551.61357365526
39349,2012,CA,CDF,RRU,ROCK,00050833,2012/05/23 00:00:00+00,2012/05/24 00:00:00+00,45.63410255,45.63428497,1,266525.067559785,2865.48197246182
39350,2012,CA,CDF,RRU,SCOTT,00055825,2012/06/06 00:00:00+00,2012/06/06 00:00:00+00,4.2558474,4.25586462,1,24914.6764916,930.526897360573
39351,2012,CA,CDF,RRU,TAFFLE,00078183,2012/08/09 00:00:00+00,2012/08/10 00:00:00+00,4.75197436,4.75199318,1,27809.857306595,1026.88581768027
39353,2012,CA,CDF,RRU,VISTA,00082309,2012/08/20 00:00:00+00,2012/08/21 00:00:00+00,500,402.83706665,1,2358700.76347488,8841.83488553565
39354,2012,CA,CDF,RRU,VOLCANO,00075254,2012/08/01 00:00:00+00,2012/08/05 00:00:00+00,309.34775944,309.34899902,1,1806777.99362835,8152.92552599113
39355,2012,CA,CDF,RRU,WHITEWATER,00110545,2012/11/08 00:00:00+00,2012/11/08 00:00:00+00,15.23527628,15.23533726,1,89822.34372065,2020.20424838536
39356,2012,CA,USF,SHF,BAGLEY,00002744,2012/08/18 00:00:00+00,2012/10/29 00:00:00+00,46011,46040.1484375,1,327793840.784216,117009.570731884
39357,2012,CA,USF,SHF,COAL,00002999,2012/09/21 00:00:00+00,2012/10/27 00:00:00+00,241,268.67764282,1,1900703.01544462,6134.09442052831
39358,2012,CA,USF,SHF,FLAT,00002290,2012/07/11 00:00:00+00,2012/11/26 00:00:00+00,1688,1720.21166992,1,12158142.6881932,18722.4945005815
39359,2012,CA,USF,SHF,HAPPY,00002895,2012/09/05 00:00:00+00,2012/10/02 00:00:00+00,75,74.95489502,1,525458.94981719,4205.79721928405
39360,2012,CA,USF,SHF,LAKE,00003091,2012/10/03 00:00:00+00,2012/10/26 00:00:00+00,10.1,9.7144165,1,68870.27375155,1508.11941814433
39361,2012,CA,USF,SHF,LOMA,00002814,2012/08/26 00:00:00+00,2012/09/18 00:00:00+00,57,71.32692719,1,504148.07106835,3038.93804047113
39362,2012,CA,USF,SHF,PARK,00002579,2012/08/05 00:00:00+00,2012/08/13 00:00:00+00,17,15.28891659,1,110129.448768285,2538.00297984439
39363,2012,CA,USF,SHF,SALT CREEK,00002521,2012/08/01 00:00:00+00,2012/09/26 00:00:00+00,988,982.11651611,1,6951544.95956327,13774.0318258216
39364,2012,CA,USF,SHF,STAFFORD,00002894,2012/09/05 00:00:00+00,2012/09/13 00:00:00+00,4407,4406.52490234,1,30911695.3302115,37938.7857394868
39365,2012,CA,USF,SHF,WARD,00002922,2012/09/11 00:00:00+00,2012/10/24 00:00:00+00,550,551.6505127,1,3932098.39190004,10831.3784818387
39366,2012,CA,CDF,SHU,CREEK,00007268,2012/09/04 00:00:00+00,2012/09/04 00:00:00+00,150,148.98712158,1,1047848.12800038,5634.55976401132
39367,2012,CA,CDF,SHU,DALE,00005135,2012/07/05 00:00:00+00,2012/07/07 00:00:00+00,1038,1037.87573242,1,7270062.0183721,14767.0706310401
39368,2012,CA,CDF,SHU,IRON,00007525,2012/09/12 00:00:00+00,2012/09/12 00:00:00+00,100,53.65980911,1,377534.15916704,3696.81943791521
39369,2012,CA,CDF,SHU,LCA 1-9,00006754,2012/08/19 00:00:00+00,2012/08/19 00:00:00+00,12,20.4612751,1,144929.20605152,1752.91052867968
39370,2012,CA,CDF,SHU,POWER,00007158,2012/09/01 00:00:00+00,2012/09/04 00:00:00+00,248,247.8639679,1,1756688.74174168,7215.53547568068
39371,2012,CA,CDF,SHU,WONDERLAND 2,0007448,2012/09/10 00:00:00+00,2012/09/10 00:00:00+00,17,13.28975201,1,93687.21504785,1832.34663817904
39372,2012,CA,CDF,SKU,AIRPORT,00002829,2012/04/29 00:00:00+00,2012/04/29 00:00:00+00,35,35.04528427,1,255662.11487698,2822.79922195538
39374,2012,CA,CDF,SKU,BOLES,00004143,2012/06/21 00:00:00+00,2012/06/21 00:00:00+00,3.5,2.54422307,1,18325.50636568,803.937190891009
39375,2012,CA,CDF,SKU,CRAM,00002302,2012/04/06 00:00:00+00,2012/04/06 00:00:00+00,64,64.10540771,1,463807.993002135,4931.54257082183
39376,2012,CA,CDF,SKU,DENNIS,00002325,2012/04/07 00:00:00+00,2012/04/07 00:00:00+00,1,1.01993072,1,7454.14497823,482.574817462261
39377,2012,CA,CDF,SKU,DORRIS,00002080,2012/03/27 00:00:00+00,2012/03/27 00:00:00+00,1,1.04656947,1,7660.055255355,508.658403884697
39378,2012,CA,CDF,SKU,DUZEL,00001678,2012/03/10 00:00:00+00,2012/03/10 00:00:00+00,3.3,3.28615522,1,23770.622681525,830.973919773982
39379,2012,CA,CDF,SKU,EDGEWOOD,00001268,2012/02/21 00:00:00+00,2012/02/21 00:00:00+00,2.3,2.31124902,1,16675.393935265,767.081379108387
39380,2012,CA,CDF,SKU,JOYLAND,00002834,2012/04/29 00:00:00+00,2012/04/29 00:00:00+00,2.34,2.34502912,1,17005.351609645,618.085885733779
39381,2012,CA,LRA,SKU,KUCK,00005284,2012/07/29 00:00:00+00,2012/07/29 00:00:00+00,20,20.31198692,1,147845.78685669,2074.01259266353
39382,2012,CA,CDF,SKU,MOFFETT,00005680,2012/08/09 00:00:00+00,2012/08/09 00:00:00+00,6.2,6.22427511,1,45046.528872155,937.904965219404
39384,2012,CA,CDF,SKU,OAK,00004338,2012/06/28 00:00:00+00,2012/07/02 00:00:00+00,192,192.04356384,1,1392501.27026615,6433.21289557697
39392,2012,CA,CDF,SKU,SHASTA,00004838,2012/07/14 00:00:00+00,2012/07/14 00:00:00+00,3,4.53213835,1,33001.539565605,989.904941549758
39393,2012,CA,CDF,SKU,SYLVA,00001636,2012/03/08 00:00:00+00,2012/03/08 00:00:00+00,10,10.17637825,1,74159.6361578,1109.82341418969
39394,2012,CA,CDF,SLU,BITTER,00008183,2012/08/31 00:00:00+00,2012/08/31 00:00:00+00,167,167.66146851,1,1028008.69871421,6677.36092637124
39395,2012,CA,CDF,SLU,CALF,00005716,2012/07/16 00:00:00+00,2012/07/18 00:00:00+00,640,616.97583008,1,3765755.73687894,11577.2642529306
39396,2012,CA,CDF,SLU,CALIENTE,00006239,2012/08/04 00:00:00+00,2012/08/04 00:00:00+00,149,144.36924744,1,875361.877372475,6861.94094298377
